filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
wedding/wedding_gimp80.ppm ,180.982421875,33.5667958084672,29.6203873321859,34.3109472381942,0.933184358230646,76.792623554249,60.2815034253315
wedding/wedding_gimp90.ppm ,291.8251953125,20.8172566919543,31.0222019129153,35.718650351507,0.943367255498264,79.8300326220295,64.0720456925785
wedding/wedding_gimp91.ppm ,312.4609375,19.442430303788,31.1818867792016,35.8803359824186,0.944085100789067,80.1674673729359,64.354470685216
wedding/wedding_gimp92.ppm ,333.0986328125,18.2378412925507,31.2362158454584,35.935431401516,0.943819532077969,80.2820570497085,64.2497440715729
wedding/wedding_gimp93.ppm ,370.1240234375,16.4134171664376,31.8768614261022,36.560565585411,0.947943236639247,81.5702009317258,65.9086271447022
wedding/wedding_gimp94.ppm ,416.1982421875,14.596409557307,32.1752732290251,36.8616527725085,0.950145670710123,82.184019291505,66.8239140418298
wedding/wedding_gimp95.ppm ,493.208984375,12.3172938702613,32.1923987541213,36.8804272231475,0.94740573942659,82.2221756112255,65.6883913688041
wedding/wedding_gimp96.ppm ,582.125,10.435902941808,32.4219103739292,37.1267768066533,0.950552595833206,82.721684054628,66.9953121181748
wedding/wedding_gimp97.ppm ,665.31640625,9.1309938292988,33.4548083697085,38.1589154945498,0.9605113197559,84.7958774431332,71.4230123938696
wedding/wedding_gimp98.ppm ,840.4716796875,7.2280841185021,32.953588640228,37.6591828632546,0.953031586812275,83.794839410842,68.0551796117256
wedding/wedding_gimp99.ppm ,1455.25390625,4.17452925149982,30.3037728010054,35.008757842241,0.908569407246051,78.3242434963672,52.581397710841
wedding/wedding_gimp100.ppm,1598.7314453125,3.79988772836862,34.6895837683848,39.3995133456088,0.96523303302185,87.2636534200092,73.6877293394916
