filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
character/character_gimp80.ppm ,144.587890625,42.0159667157465,24.7275037584188,35.2766781013561,0.970384133163056,78.8977119078703,76.2888169200576
character/character_gimp90.ppm ,252.4189453125,24.0671316983716,25.8868840535414,36.4323303400505,0.970822556344638,81.3075885158243,76.516725172519
character/character_gimp91.ppm ,275.41796875,22.0573843731828,26.0062476256419,36.5539789262095,0.970785498330609,81.5567303441221,76.4974206825925
character/character_gimp92.ppm ,295.57421875,20.5532134219673,26.0064526121392,36.5533751566616,0.969482388691576,81.5554954592603,75.8233238768316
character/character_gimp93.ppm ,333.20703125,18.2319081839603,26.5245673550089,37.0476194481498,0.972016513717093,82.5614085722111,77.1427038355357
character/character_gimp94.ppm ,381.74609375,15.9137188289828,26.6591155378801,37.1881922832889,0.971416190349932,82.8458963994117,76.826985202737
character/character_gimp95.ppm ,462.31640625,13.140351321893,26.4081875359582,36.9411037574804,0.96713010082192,82.345403111281,74.6294550446835
character/character_gimp96.ppm ,570.3134765625,10.6520365547319,26.3747159705886,36.9350839505557,0.965495690024326,82.3331835014577,73.8170075961361
character/character_gimp97.ppm ,665.72265625,9.12542173976823,27.3664752040492,37.9252455722793,0.971422062257595,84.3284481181382,76.8300637452394
character/character_gimp98.ppm ,884.9873046875,6.86450525089188,26.5731258559567,37.1338281062213,0.96402509238989,82.7359513675631,73.0977198516819
character/character_gimp99.ppm ,1573.8212890625,3.86003165811715,24.1199168979121,34.6768480435628,0.931663591397071,77.6033326367996,59.7484413483437
character/character_gimp100.ppm,1773.6103515625,3.42521681532141,28.6763961219688,39.2461069237559,0.971814820789949,86.9594841136761,77.0364097230283
