filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
flower/flower_gimp80.ppm ,108.111328125,56.1920763102271,28.8625503274663,34.8814595196851,0.957825244577916,78.0492194125901,70.1834100059373
flower/flower_gimp90.ppm ,207.0166015625,29.3454725570205,28.9624949275822,34.9775750848405,0.951866722393264,78.2570342108187,67.5537710264775
flower/flower_gimp91.ppm ,228.328125,26.6064463149251,28.8240812847919,34.8401297284373,0.948767704858203,77.959546103689,66.2488271463744
flower/flower_gimp92.ppm ,242.6728515625,25.0337026201524,28.4396802550437,34.4545951782086,0.94440884119111,77.1130952073936,64.4825243059818
flower/flower_gimp93.ppm ,278.025390625,21.850522307849,28.9667607269149,34.9503158624679,0.946052290605958,78.1981974109646,65.1391951085702
flower/flower_gimp94.ppm ,323.4423828125,18.7823251460576,28.7906962213463,34.7808629701733,0.943422850551511,77.8306149898004,64.0938443907323
flower/flower_gimp95.ppm ,392.572265625,15.474857833699,28.0283262238942,34.0226243435239,0.931199711848374,76.1397737639402,59.5874739167268
flower/flower_gimp96.ppm ,501.4716796875,12.1143431345629,27.2887337430678,33.3221722807675,0.92095990973013,74.4885096966288,56.2199801119764
flower/flower_gimp97.ppm ,593.390625,10.2377754956948,27.8789713311439,33.9076446755416,0.92882079849728,75.8754903347044,58.7737831197737
flower/flower_gimp98.ppm ,765.392578125,7.93710335535533,26.6887755885907,32.721583784848,0.909189471118071,72.9765336803675,52.7530423261812
flower/flower_gimp99.ppm ,1396.208984375,4.35106783295727,23.9153282182271,29.9509547694901,0.848782316437856,63.8777243648492,40.0082001887599
flower/flower_gimp100.ppm,1528.640625,3.97411916224587,28.7891805576891,34.8404734456138,0.942537799830436,77.9602926620647,63.7482910615861
