filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
character/character_gimp80.ppm ,117.45703125,51.7210416043101,22.5597717362905,33.1688372353613,0.957838573789559,74.1121187838459,70.1894763936609
character/character_gimp90.ppm ,213.365234375,28.4723048616387,23.1760978648542,33.7766974218549,0.951166686578128,75.5715122442438,67.2553362876865
character/character_gimp91.ppm ,234.810546875,25.871921346165,23.1691591811301,33.7740001029563,0.949427195053446,75.5652158072033,66.5230419827519
character/character_gimp92.ppm ,253.1513671875,23.9975002603895,22.9554198578085,33.5588757875391,0.944839352858117,75.0582263701296,64.6534719956712
character/character_gimp93.ppm ,287.923828125,21.0993304707055,23.5274530170974,34.0866608374981,0.948938620549545,76.2859528649929,66.319714626459
character/character_gimp94.ppm ,333.353515625,18.2238966000105,23.4890982115187,34.0619247155048,0.945666304815627,76.2295699833892,64.9839685317888
character/character_gimp95.ppm ,409.8505859375,14.8224748443483,22.8684793510519,33.4504153425258,0.932633617865666,74.7988028846995,60.0875044705772
character/character_gimp96.ppm ,510.8681640625,11.891521976415,22.5277430850703,33.1616138502031,0.926521093634255,74.0942359980745,58.0055995951143
character/character_gimp97.ppm ,601.55859375,10.0987668751096,23.5641160725468,34.1946497239217,0.941003521707021,76.5309058445491,63.1566414578924
character/character_gimp98.ppm ,810.3994140625,7.49630354437976,22.3057519248045,32.9395878525291,0.920693807227609,73.5374976540199,56.1370159407186
character/character_gimp99.ppm ,1497.240234375,4.0574651018084,19.3374681680479,29.9547310429469,0.855231457107464,63.8934819990106,41.0564180851591
character/character_gimp100.ppm,1685.2529296875,3.60480014185556,24.1072912154913,34.7630063976043,0.929526387530705,77.7916889408455,59.0130815055948
