filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
kitchen/kitchen_gimp60.ppm ,829.8505859375,7.32059493955402,26.0528779389745,33.6352254548049,0.926418840286987,75.2392772254684,57.9718562174974
kitchen/kitchen_gimp70.ppm ,854.2265625,7.11169643592065,26.805195844611,34.389006199285,0.935092371913004,76.9671398032877,60.9620746213714
kitchen/kitchen_gimp80.ppm ,893.734375,6.79732163149705,27.79325702015,35.378131372307,0.944227630418195,79.1131309158252,64.4107949628765
kitchen/kitchen_gimp90.ppm ,1004.119140625,6.05007887432432,29.5229398647234,37.10874810438,0.959271267349572,82.6851981943802,70.8464404534425
kitchen/kitchen_gimp91.ppm ,1024.703125,5.92854637776185,29.8133861994356,37.3995781145583,0.961670238884622,83.2725473356755,71.9686182638693
kitchen/kitchen_gimp92.ppm ,1046.580078125,5.80462033147398,30.1030517930276,37.6893793029422,0.963744691808143,83.8554813647526,72.9618182354827
kitchen/kitchen_gimp93.ppm ,1077.5888671875,5.63758608220936,30.6338980001697,38.212654248316,0.967081522079239,84.9032310644318,74.6051069865446
kitchen/kitchen_gimp94.ppm ,1118.4375,5.43168482816429,31.1543655741502,38.7337408102122,0.970544560704335,85.9417918259551,76.3720919610748
kitchen/kitchen_gimp95.ppm ,1172.2744140625,5.18223372200642,31.7074572151774,39.2869007551958,0.973446783658451,87.0403904453996,77.902930703025
kitchen/kitchen_gimp96.ppm ,1238.4833984375,4.90519292197567,32.3709576846827,39.9582442643761,0.977409854190116,88.3698304232566,80.0697807992681
kitchen/kitchen_gimp97.ppm ,1296.7724609375,4.68470775174242,33.3288381074686,40.9164333450698,0.981955509677774,90.262391343239,82.668393146457
kitchen/kitchen_gimp98.ppm ,1400.2802734375,4.33841718350191,33.9729219099885,41.5614066886136,0.984220426386426,91.5341928475433,84.010106920623
kitchen/kitchen_gimp99.ppm ,1614.185546875,3.76350786423591,34.2647198922541,41.8550582257753,0.985085368948362,92.1128457801443,84.5309542561358
