filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
character/character_gimp60.ppm ,427.2763671875,14.2179639842663,22.0049661276162,32.5597071383075,0.927541621329214,72.5499306409241,58.3442884919773
character/character_gimp70.ppm ,443.3203125,13.7034099920698,22.6570087356878,33.2080062495595,0.933978105402948,74.2088468484117,60.5630208109467
character/character_gimp80.ppm ,471.69921875,12.8789698149145,23.4972461262768,34.0467655341494,0.939993024115406,76.1949648525991,62.7720231589228
character/character_gimp90.ppm ,553.73828125,10.970886799241,24.8815274021307,35.4327473489352,0.949260908378898,79.2287333155776,66.4537243142527
character/character_gimp91.ppm ,567.2734375,10.7091212075305,25.0469734392453,35.5992464074804,0.950775346474195,79.5796630558875,67.0894407840703
character/character_gimp92.ppm ,581.7099609375,10.4433487613129,25.2385578994201,35.7904603793863,0.951735015508623,79.980117010333,67.4974576124678
character/character_gimp93.ppm ,605.794921875,10.0281461277312,25.4868508396011,36.0310646737324,0.953781995191821,80.4805107498292,68.3814019879014
character/character_gimp94.ppm ,635.5625,9.55846199232963,25.6937168665695,36.2383144166531,0.954990404500847,80.9087573325039,68.912083499308
character/character_gimp95.ppm ,679.4150390625,8.94151534882518,25.9188528175084,36.462438973437,0.956029320796787,81.369316128851,69.3736703920481
character/character_gimp96.ppm ,740.5888671875,8.20293184134774,26.1541160989095,36.7072115493303,0.957346262945447,81.8696261229898,69.9659717219849
character/character_gimp97.ppm ,796.3193359375,7.62884903811604,26.3640522990282,36.9179402495994,0.959125867042007,82.2983763383049,70.7793205513758
character/character_gimp98.ppm ,908.2314453125,6.68882368184218,26.7565989366357,37.3109861523567,0.961406365941749,83.0938971057933,71.8438113716172
character/character_gimp99.ppm ,1123.755859375,5.40597848662497,26.9443232563994,37.4997136143506,0.962066591959804,83.4742143183601,72.1567303897777
