filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
flower/flower_gimp60.ppm ,405.5478515625,14.9797366120771,28.0677885783416,34.0468367664935,0.9297485383668,76.195127553101,59.0887780582816
flower/flower_gimp70.ppm ,421.501953125,14.4127446028664,28.5504793217026,34.5269899528704,0.934879813954825,77.2734996379138,60.8856009208271
flower/flower_gimp80.ppm ,448.830078125,13.5351891419097,29.1013751769411,35.0798303399652,0.939872439937375,78.477053905964,62.7263913309457
flower/flower_gimp90.ppm ,524.6552734375,11.5790316186037,29.8990444546602,35.8780987295877,0.946448494655108,80.162810142405,65.2991735613205
flower/flower_gimp91.ppm ,538.625,11.2787189603156,29.9962762828286,35.9753703647007,0.94741284843252,80.3650044866821,65.6912962836639
flower/flower_gimp92.ppm ,550.7451171875,11.0305108668476,30.0991986746741,36.0782908440394,0.948125351400105,80.5783099969903,65.983524501489
flower/flower_gimp93.ppm ,575.255859375,10.5605182476547,30.2910934266654,36.2629930209873,0.949294351007448,80.9595945793042,66.467655538079
flower/flower_gimp94.ppm ,607.4423828125,10.0009485210306,30.4095997737393,36.3817207794884,0.950381936215222,81.2037330857186,66.9233421020351
flower/flower_gimp95.ppm ,649.1640625,9.35818901712539,30.565789469188,36.537974548784,0.951702903083109,81.5239912256548,67.4837390423979
flower/flower_gimp96.ppm ,713.1796875,8.51818988464951,30.7066004431644,36.6862561796602,0.95380161863136,81.8268944406746,68.3899668458391
flower/flower_gimp97.ppm ,767.08203125,7.91962235134158,30.885917761027,36.8655692822838,0.955650278603446,82.1919801090727,69.2046873369029
flower/flower_gimp98.ppm ,859.6103515625,7.06715547219455,31.2456108330383,37.2258999562767,0.959062116016497,82.922101307258,70.7499236485114
flower/flower_gimp99.ppm ,1066.6796875,5.69524297799099,31.3300858313994,37.3128807379955,0.959991011917667,83.0977199870455,71.1801866016058
