filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
wedding/wedding_gimp60.ppm ,427.9873046875,14.1943462655644,27.8257158577328,32.5255157028511,0.889722021358755,72.4586562997671,47.8309692376974
wedding/wedding_gimp70.ppm ,449.396484375,13.5181297834335,28.5400647405465,33.2369964404359,0.898880171267339,74.280178433535,50.0307115223254
wedding/wedding_gimp80.ppm ,483.7177734375,12.5589761914856,29.3403118297623,34.0444612134094,0.909724240457788,76.1897011230838,52.9019224312938
wedding/wedding_gimp90.ppm ,572.1708984375,10.6174571558773,30.734409881598,35.4361518132216,0.925690576589611,79.2359311166462,57.7325357423961
wedding/wedding_gimp91.ppm ,585.5048828125,10.3756606961473,30.9174831960001,35.6194040018714,0.928018669697858,79.62200355388,58.5038119401422
wedding/wedding_gimp92.ppm ,601.0771484375,10.1068556936359,31.137501057745,35.8393623669256,0.930301916213558,80.0821220154874,59.2780810467304
wedding/wedding_gimp93.ppm ,625.939453125,9.70541155325901,31.4332467688311,36.1295449844697,0.932954972725557,80.6843046210248,60.2005700592395
wedding/wedding_gimp94.ppm ,656.810546875,9.24924246253944,31.6656000766276,36.3623125139662,0.935344307304674,81.1638724923295,61.0529302588943
wedding/wedding_gimp95.ppm ,702.4306640625,8.64854043367826,31.9147364061063,36.611589911334,0.937776434403711,81.6744878209842,61.9421424038028
wedding/wedding_gimp96.ppm ,756.509765625,8.03029950972419,32.1292612795824,36.832313204356,0.940906666910133,82.1243644249952,63.1196035727921
wedding/wedding_gimp97.ppm ,808.6142578125,7.51285293488933,32.3441517844565,37.0473545155685,0.943237217180979,82.5608717945176,64.0211065194808
wedding/wedding_gimp98.ppm ,908.9267578125,6.68370685292686,32.6904672234218,37.3940256892633,0.946315994687102,83.2613570890133,65.245600380041
wedding/wedding_gimp99.ppm ,1117.3671875,5.4368877732952,32.834214285058,37.538805198211,0.947470497225504,83.5528703335656,65.7148608587522
