filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
kitchen/kitchen_gimp80.ppm ,192.8369140625,31.5033043830552,22.9706336678083,30.6365440044012,0.884854991820993,66.5647973791106,46.7382030424951
kitchen/kitchen_gimp90.ppm ,344.697265625,17.6241606935434,23.639030229856,31.2976662653603,0.8846943374218,68.8487684859301,46.7029868475272
kitchen/kitchen_gimp91.ppm ,378.46484375,16.0516890810945,23.6057658851238,31.2655155846351,0.882024565023114,68.7439864911567,46.1255236838754
kitchen/kitchen_gimp92.ppm ,406.888671875,14.9303738833661,23.2711431736861,30.929220508064,0.87407717037875,67.6104976178115,44.4897440009565
kitchen/kitchen_gimp93.ppm ,456.88671875,13.2965125723519,23.7419599013311,31.3563582186639,0.878486954689829,69.0385079430038,45.382369907064
kitchen/kitchen_gimp94.ppm ,525.884765625,11.5519604238393,23.7275629146088,31.3473939063674,0.877126842046401,69.009655970004,45.1031371517536
kitchen/kitchen_gimp95.ppm ,621.4189453125,9.77601350236433,23.3044088128056,30.9263219968452,0.866119240863388,67.6004198939164,42.9681018010879
kitchen/kitchen_gimp96.ppm ,744.796875,8.1565863175782,23.1837623628455,30.8526722045937,0.867604258212814,67.3425147309614,43.2436995769772
kitchen/kitchen_gimp97.ppm ,847.013671875,7.17225731026516,24.5098941054339,32.179195831799,0.897409028500494,71.509283542211,49.6641003723112
kitchen/kitchen_gimp98.ppm ,1036.609375,5.86045249687231,24.1886465098315,31.8620317406834,0.894126499600476,70.5959680927631,48.8646765771871
kitchen/kitchen_gimp99.ppm ,1702.3916015625,3.56850914585352,21.7841144860601,29.4536711454079,0.84102816686008,61.7080489093208,38.8230797470692
kitchen/kitchen_gimp100.ppm,1886.455078125,3.22032582193164,26.5508381003783,34.2411508883265,0.933629712145568,76.6358049236006,60.4391765400369
