filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
wedding/wedding_gimp60.ppm ,473.1376953125,12.8398139911206,28.8769427575534,33.5631270143464,0.920057092978223,75.0683408844858,55.9394005796598
wedding/wedding_gimp70.ppm ,494.65625,12.2812559226736,29.7935935712316,34.4769006838791,0.929851523490321,77.1625939490227,59.1239274762279
wedding/wedding_gimp80.ppm ,529.125,11.4812189936215,30.9073059244714,35.5980662981556,0.941298708752746,79.5771833217991,63.2697498629946
wedding/wedding_gimp90.ppm ,617.39453125,9.83973730330965,33.0076624576819,37.6959216551829,0.957861266328564,83.8686171909806,70.1998061468191
wedding/wedding_gimp91.ppm ,630.845703125,9.62993006040379,33.312666851532,38.0011183248053,0.960263615345955,84.4803391777606,71.3072459281348
wedding/wedding_gimp92.ppm ,646.34375,9.39902335251172,33.6426628417661,38.3310260530137,0.962405322508862,85.1395253058148,72.3181100639929
wedding/wedding_gimp93.ppm ,671.1962890625,9.05100355737264,34.1602604214719,38.8430453825174,0.965239369113747,86.1591554633659,73.6908437656562
wedding/wedding_gimp94.ppm ,702.0595703125,8.65311186812239,34.5939505784764,39.2771462299498,0.967753724100524,87.0210457724742,74.943117886618
wedding/wedding_gimp95.ppm ,747.74609375,8.12441556134843,35.0508124364416,39.7341715075413,0.970085677658576,87.9264948045628,76.1342646650262
wedding/wedding_gimp96.ppm ,801.8662109375,7.57607680325802,35.4940421319198,40.1836203625439,0.973129591206383,88.8154139824765,77.7333524985816
wedding/wedding_gimp97.ppm ,854.0625,7.11306256860593,36.0474608002732,40.7372145080784,0.975854462337512,89.9087384848187,79.2086299340247
wedding/wedding_gimp98.ppm ,954.20703125,6.36654290006837,36.5842969632111,41.2743439937929,0.977764201489402,90.9683046849153,80.2679351643162
wedding/wedding_gimp99.ppm ,1162.615234375,5.22528848786831,36.8175669643631,41.5085644321503,0.977703170099216,91.4300419579497,80.2337534229671
