filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
kitchen/kitchen_gimp60.ppm ,618.6220703125,9.82021219665051,25.8244345375073,33.4129637024951,0.921999987070281,74.708593470753,56.5463844224535
kitchen/kitchen_gimp70.ppm ,643.0341796875,9.4473982750844,26.5394226264818,34.1294627433407,0.930729359789163,76.3832708880491,59.4250325881499
kitchen/kitchen_gimp80.ppm ,682.6416015625,8.89925253031007,27.4709826195955,35.0620403624064,0.939817105844562,78.4388524428516,62.7054704842917
kitchen/kitchen_gimp90.ppm ,792.876953125,7.66197072074846,29.0976561637496,36.6897086783435,0.955113285105335,81.8339359350013,68.9664202451374
kitchen/kitchen_gimp91.ppm ,813.453125,7.46816234801483,29.3630199133742,36.9554426582647,0.957511277237244,82.3745044325712,70.0407595829886
kitchen/kitchen_gimp92.ppm ,835.388671875,7.27206413556564,29.6661369922846,37.2587462811737,0.959902871546359,82.9884462920742,71.1391816570888
kitchen/kitchen_gimp93.ppm ,866.474609375,7.01116909170827,30.1415381904418,37.7265699072697,0.96317272138889,83.9301398684894,72.6858282593855
kitchen/kitchen_gimp94.ppm ,907.1279296875,6.69696059528539,30.6041154077104,38.1897731967603,0.966564903430783,84.857527989754,74.346934935995
kitchen/kitchen_gimp95.ppm ,961.19921875,6.3202298560961,31.1235319899333,38.7092796594071,0.96971767901638,85.8931272243548,75.944361867995
kitchen/kitchen_gimp96.ppm ,1027.392578125,5.91302694738843,31.7299177941657,39.3235425528144,0.973968098067407,87.1130484998317,78.1828613629409
kitchen/kitchen_gimp97.ppm ,1085.5390625,5.59629792225925,32.4305591574462,40.0244316845204,0.977907116932511,88.5007198952668,80.3480630467141
kitchen/kitchen_gimp98.ppm ,1189.119140625,5.10882365984538,33.1325630904972,40.7273969485009,0.980983158958529,89.8893617095052,82.1020812900824
kitchen/kitchen_gimp99.ppm ,1403.0703125,4.32979013658661,33.4674173640685,41.0641536003305,0.982324352782631,90.553795984109,82.8847269181551
